time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1766864126999550700,66.84555078125,131.5618572346866,0.7118141732202193,15.292675818064922,42.29100539499804,160.97185708209872,295.6197436489805,3.113847019923629,3.6221837716299072,-71.8056181402083,3.7542143110376207
1766864127999542800,67.84554272460937,131.6452644718811,0.7149798987004267,23.45807408090003,42.29101158331651,161.0552643192932,296.0179134883324,3.095291155642816,3.604209677896366,-71.80563785895764,2.4598897627320686
1766864128999534600,68.84553466796875,131.58528711367399,0.6994641920738571,38.007272467683876,42.29101574485223,160.9952869610861,296.8912110139664,2.938820961446521,3.4663095607541967,-71.80564722291456,1.467200447918012
1766864129999527200,69.84552709960937,131.57587405946106,0.7148778334058229,46.367410516699174,42.2910199272879,160.98587390687317,296.5870913271671,2.8214683415759194,3.306254395915999,-71.80565872056067,1.249148298776932
1766864130999520000,70.84552001953125,131.75303456746042,0.7308947017500677,66.43594326947544,42.2910210204545,161.16303441487253,296.00369002694754,2.7381575952693704,3.1749101358797747,-71.80566744668569,0.8778102543348315
1766864131999512300,71.84551220703125,131.6779576651752,0.7100389892123568,61.18578824665835,42.291023943577684,161.0879575125873,295.99616559324545,2.699213070861654,3.17024294248371,-71.80567537334517,0.8871381204748902
1766864132999504400,72.84550439453125,132.0053033446893,0.7052213408307458,45.19591425291061,42.291027921369086,161.41530319210142,295.7847902425498,2.635648259751019,3.1119054503998624,-71.8056890687102,1.2463354699774392
1766864133999497000,73.8454970703125,132.09527914132923,0.6876820647561074,26.16527087780368,42.291035698277604,161.50527898874134,295.49737000467314,2.6063977583231064,3.0878979503324877,-71.80571475170908,2.0367939467690275
1766864134999489300,74.8454892578125,132.2226735567674,0.6929261673041205,17.15973723124109,42.29104979149709,161.6326734041795,295.2299404515087,2.596700975833566,3.0680819105541217,-71.80575644154482,3.2586813526573906
1766864135999481600,75.84548168945312,132.67070945817977,0.7148397921206345,12.941600061328717,42.2910245396645,162.08070930559188,294.7953186035156,4.4847701777759035,3.032387970188895,-71.80583780593746,4.468859622500257
1766864136999474000,76.84547387695312,132.49507145490497,0.811772568744791,13.930409755023272,42.29105337062147,161.90507130231708,294.7953186035156,2.5922857094729532,3,-71.80587656367511,4.719763424432918
1766864137999466500,77.84546655273438,132.079931830056,0.7420593978693888,10.641455367300914,42.29102083713937,161.48993167746812,242.78064233714719,2.5552677332810068,3,-71.80594303009462,5.65027253930898
1766864138999459300,78.84545922851562,132.32967978157103,0.7358694598281778,8.735287217885073,42.29097031354867,161.73967962898314,208.17434692382812,2.5192186140678476,3,-71.80600297069657,6.82526257458719
1766864139999451400,79.84545141601562,132.27514132857323,0.7645612342187084,7.600833957387075,42.29089625154794,161.68514117598534,212.6817624758752,2.437169566405422,3,-71.80605098947143,8.152085437300151
1766864140999443200,80.84544311523437,132.44027780368924,0.7862800975948337,7.25892451903713,42.29081046703674,161.85027765110135,208.9514349412218,2.5586585888705704,3,-71.806107888189,9.61507083993404
1766864141999435000,81.84543505859375,132.80914214625955,0.7518348029441705,7.2570847846787485,42.290719630955124,162.21914199367166,208.05259610592546,2.8454200522470052,3.3149083812210622,-71.80617234121503,10.782129940960218
1766864142999427800,82.845427734375,132.39284392818809,0.7641724552308023,7.2589378803641695,42.290620057610084,161.8028437756002,206.67092352684227,2.8638425491072557,3.281448899886908,-71.8062369111185,11.728748302379815
1766864143999419600,83.84541967773437,132.22547003719956,0.7194424074017047,7.258768252168318,42.290513240787156,161.63546988461167,205.65314253620764,2.447409205158792,3,-71.80630551739831,12.515265108406677
1766864144999412700,84.84541284179687,131.77755562588573,0.7591146233788251,7.257286176295541,42.29041505455967,161.18755547329783,205.0700480414705,2.8071521926824015,3.163909902991539,-71.8063688952147,12.346096186826166
1766864145999404300,85.845404296875,131.51610813196748,0.7141451253264736,7.256879275797447,42.29031666945169,160.9261079793796,205.07675138691963,2.811794329110217,3.2959256174407607,-71.80643180654138,12.331663381200086
1766864146999396400,86.84539624023438,131.1799447312951,0.7286244089110967,7.256380401971451,42.290210436422086,160.58994457870722,205.60441815356512,2.9725128901942885,3.476820011306199,-71.80650022222191,12.760574976988059
